#  Table F110W_filter.tab  Thu 14:41:52 08-May-2014
#      WAVELENGTH      THROUGHPUT
#           angstroms                
     9621.737       0.4343886
     9622.519       0.4345594
     9623.301       0.4346923
     9624.077       0.4348174
     9624.859       0.4349436
     9625.642       0.4350696
     9626.418       0.4351947
       9627.2       0.4353209
     9627.987       0.4354477
     9628.765        0.435573
     9629.547       0.4356992
     9630.329        0.435831
     9631.102        0.435969
      9631.89       0.4361097
     9632.677       0.4362471
     9633.449        0.436322
     9634.232       0.4363979
     9635.015       0.4364737
     9635.798       0.4365496
     9636.581       0.4366255
     9637.363       0.4367013
     9638.142       0.4367767
     9638.919        0.436852
     9639.702       0.4369281
     9640.485       0.4369857
     9641.269       0.4370321
     9642.053       0.4370788
     9642.836       0.4371109
     9643.614        0.437099
     9644.397       0.4370872
     9645.181       0.4370754
      9645.96       0.4370636
     9646.749       0.4370514
     9647.532       0.4370397
     9648.311       0.4370278
     9649.095       0.4370158
     9649.879       0.4370039
     9650.658       0.4370164
     9651.441       0.4370335
     9652.226       0.4370503
     9653.005       0.4370364
     9653.789       0.4369859
     9654.574       0.4369355
     9655.353       0.4368851
     9656.143       0.4368344
     9656.928       0.4367838
     9657.707       0.4367335
     9658.491       0.4366829
     9659.276       0.4366322
     9660.056       0.4365818
     9660.846       0.4365305
     9661.631       0.4364792
      9662.41       0.4364284
     9663.195       0.4363462
      9663.98       0.4362506
     9664.761       0.4361555
     9665.546       0.4360597
     9666.326       0.4359644
     9667.111       0.4358684
     9667.896       0.4357726
     9668.683       0.4356765
     9669.468       0.4355806
     9670.254        0.435475
     9671.039       0.4353495
     9671.825        0.435224
     9672.601          0.4351
     9673.387       0.4349598
     9674.173       0.4348186
     9674.958       0.4346775
     9675.744        0.434536
      9676.53       0.4343949
     9677.312       0.4342543
     9678.104       0.4341119
      9678.89       0.4339705
     9679.665       0.4338312
     9680.452        0.433706
     9681.238       0.4335932
      9682.02        0.433481
     9682.807       0.4333657
     9683.599       0.4332404
      9684.38       0.4331169
     9685.172       0.4329914
     9685.954       0.4328677
     9686.735       0.4327439
     9687.522       0.4326192
      9688.31       0.4324943
     9689.092       0.4323704
     9689.884       0.4322448
     9690.672       0.4321195
     9691.454        0.431995
     9692.241       0.4318698
     9693.028       0.4317471
     9693.811       0.4316277
     9694.599       0.4315074
     9695.386       0.4313873
     9696.169       0.4312676
     9696.956       0.4311474
     9697.744        0.431027
     9698.532       0.4309065
      9699.32        0.430786
     9700.104       0.4306625
     9700.892       0.4305126
      9701.68       0.4303627
     9702.468       0.4302129
     9703.251       0.4300814
     9704.045       0.4299534
     9704.833       0.4298267
     9705.611       0.4297014
     9706.399       0.4295746
     9707.188       0.4294476
     9707.977       0.4293208
     9708.766       0.4291938
     9709.555       0.4290668
     9710.344        0.428952
     9711.122       0.4288547
     9711.911       0.4287561
     9712.711        0.428658
     9713.489       0.4285943
     9714.278       0.4285294
     9715.067       0.4284649
     9715.857       0.4283998
     9716.646       0.4283351
     9717.436       0.4282706
     9718.226       0.4282055
     9719.016       0.4281405
       9719.8        0.428076
     9720.584       0.4280111
     9721.374       0.4279458
     9722.164       0.4278803
     9722.948       0.4278389
     9723.738        0.427839
     9724.534       0.4278391
     9725.313       0.4278391
     9726.104       0.4278394
     9726.899       0.4278395
     9727.684       0.4278397
     9728.475       0.4278399
     9729.265       0.4278397
      9730.05        0.427838
     9730.841        0.427809
     9731.631       0.4277799
     9732.422       0.4277507
     9733.213       0.4277641
     9734.004       0.4277968
     9734.789       0.4278292
      9735.58        0.427862
     9736.371       0.4278946
     9737.157        0.427927
     9737.948       0.4279597
     9738.739       0.4279923
     9739.525       0.4280246
     9740.316       0.4280688
     9741.108       0.4281298
     9741.899       0.4281909
     9742.691       0.4282531
     9743.482        0.428361
     9744.274       0.4284691
     9745.056       0.4285756
     9745.848       0.4286836
     9746.649        0.428793
     9747.431       0.4288996
     9748.223       0.4290078
     9749.015       0.4291158
     9749.808        0.429224
       9750.6        0.429332
     9751.392       0.4294397
     9752.173       0.4295461
     9752.966       0.4296716
     9753.758       0.4298273
     9754.551       0.4299833
     9755.343        0.430139
     9756.136       0.4302952
     9756.923       0.4304502
     9757.722       0.4306074
     9758.515       0.4307634
     9759.296       0.4309172
     9760.089       0.4310736
     9760.888       0.4312303
     9761.676       0.4313854
     9762.469        0.431541
     9763.262       0.4317147
      9764.05       0.4318933
     9764.843       0.4320731
     9765.637       0.4322532
     9766.425       0.4324321
     9767.218        0.432612
     9768.012        0.432792
       9768.8        0.432971
       9769.6       0.4331526
     9770.393        0.433318
     9771.182       0.4334677
     9771.976       0.4336182
      9772.77       0.4337712
     9773.559       0.4339432
     9774.353       0.4341164
     9775.151       0.4342907
      9775.94       0.4344627
     9776.735        0.434636
     9777.529       0.4348094
     9778.318       0.4349813
     9779.107       0.4351535
     9779.907        0.435328
     9780.697       0.4355258
     9781.491       0.4357281
     9782.286       0.4359306
     9783.081       0.4361399
     9783.876       0.4363555
     9784.671        0.436571
     9785.466       0.4367868
      9786.25       0.4369994
     9787.046       0.4372154
     9787.841       0.4374314
     9788.636       0.4376471
     9789.432       0.4378632
     9790.227        0.438079
     9791.022       0.4382947
     9791.817       0.4385103
     9792.613        0.438726
     9793.398       0.4389265
     9794.194       0.4391282
      9794.99       0.4393298
     9795.786       0.4395316
     9796.576       0.4397319
     9797.378       0.4399353
     9798.163       0.4401344
     9798.959       0.4403364
     9799.761         0.44054
     9800.552       0.4407277
     9801.348       0.4409111
     9802.145       0.4410945
      9802.94       0.4412666
     9803.737       0.4414152
     9804.534       0.4415637
     9805.325       0.4417109
     9806.127       0.4418604
     9806.918       0.4420077
      9807.71       0.4421554
     9808.507       0.4423038
     9809.304       0.4424524
      9810.09       0.4425955
     9810.893       0.4427143
     9811.689       0.4428323
     9812.481       0.4429495
     9813.278       0.4430379
     9814.076       0.4431158
     9814.874       0.4431937
     9815.671       0.4432717
     9816.469       0.4433497
     9817.267       0.4434275
     9818.063       0.4435054
     9818.861       0.4435833
     9819.659       0.4436612
     9820.452       0.4437557
     9821.244       0.4438624
     9822.042       0.4439701
     9822.841       0.4440677
     9823.639        0.444121
     9824.437       0.4441741
     9825.225       0.4442264
     9826.022       0.4442796
     9826.821       0.4443328
     9827.619       0.4443858
     9828.418        0.444439
     9829.217       0.4444922
     9830.016       0.4445457
     9830.813       0.4446165
     9831.612       0.4446873
     9832.406        0.444758
      9833.21       0.4447916
      9834.01       0.4448043
     9834.798       0.4448165
     9835.597       0.4448291
     9836.396       0.4448416
     9837.195       0.4448541
     9837.994       0.4448667
     9838.788        0.444879
     9839.582       0.4448915
     9840.382       0.4449038
     9841.182       0.4449156
     9841.981       0.4449277
      9842.78       0.4449342
      9843.58        0.444894
     9844.375       0.4448541
     9845.175       0.4448139
      9845.98       0.4447735
     9846.774       0.4447335
     9847.575       0.4446932
     9848.375       0.4446529
      9849.17        0.444613
      9849.97       0.4445728
     9850.771       0.4445024
     9851.565       0.4444318
     9852.366       0.4443604
     9853.161       0.4442609
     9853.962         0.44414
     9854.762        0.444019
     9855.563       0.4438979
     9856.363       0.4437769
     9857.164       0.4436558
     9857.966       0.4435345
     9858.767       0.4434136
     9859.562       0.4432932
     9860.368       0.4431848
      9861.17       0.4430933
      9861.96       0.4430033
     9862.762       0.4429092
     9863.563       0.4427807
     9864.364       0.4426522
     9865.166       0.4425234
     9865.968       0.4423946
     9866.758       0.4422678
      9867.56       0.4421391
     9868.361       0.4420104
     9869.163       0.4418815
     9869.965       0.4417528
     9870.768       0.4416231
     9871.563       0.4414944
     9872.366       0.4413648
     9873.174       0.4412239
     9873.965       0.4410782
     9874.772       0.4409294
     9875.575       0.4407818
     9876.372       0.4406351
     9877.175        0.440487
     9877.977       0.4403392
     9878.774       0.4401922
     9879.577       0.4400441
      9880.38       0.4398959
     9881.177       0.4397483
     9881.979       0.4395995
     9882.782       0.4394501
      9883.58       0.4392937
     9884.384       0.4391362
     9885.187       0.4389787
     9885.984       0.4388223
     9886.793       0.4386636
     9887.597        0.438506
     9888.395       0.4383492
     9889.197       0.4381917
     9890.001        0.438034
     9890.805       0.4378453
     9891.608       0.4376568
     9892.412       0.4374682
     9893.216       0.4372913
     9894.009       0.4371238
     9894.813       0.4369537
     9895.622       0.4367825
     9896.421       0.4366135
     9897.225       0.4364435
     9898.029       0.4362733
     9898.822       0.4361055
     9899.632       0.4359342
     9900.442        0.435779
     9901.235       0.4356401
      9902.04       0.4354992
     9902.845       0.4353612
     9903.649       0.4352379
     9904.454       0.4351148
     9905.259       0.4349914
     9906.063       0.4348683
     9906.868       0.4347451
     9907.668       0.4346224
     9908.468       0.4344995
     9909.272       0.4343763
     9910.078       0.4342527
     9910.883       0.4341286
     9911.683       0.4340053
     9912.488        0.433881
     9913.288       0.4338017
     9914.094       0.4337397
     9914.904       0.4336771
     9915.705       0.4336153
     9916.511       0.4335532
     9917.316        0.433491
     9918.122       0.4334288
     9918.928       0.4333666
     9919.733       0.4333043
     9920.534        0.433242
     9921.341       0.4331788
     9922.146        0.433116
     9922.947       0.4330685
     9923.754       0.4330591
      9924.56       0.4330496
      9925.36       0.4330403
     9926.162       0.4330309
     9926.974       0.4330212
      9927.78       0.4330119
     9928.582       0.4330024
     9929.389       0.4329932
     9930.195       0.4329834
     9931.002       0.4329734
     9931.809       0.4329631
     9932.616       0.4329531
     9933.423       0.4329899
     9934.229       0.4330338
     9935.037       0.4330778
     9935.839       0.4331215
     9936.641        0.433165
     9937.448        0.433209
     9938.256       0.4332531
     9939.063       0.4332971
     9939.871       0.4333412
     9940.667       0.4333592
     9941.475       0.4333725
     9942.283       0.4333861
     9943.091       0.4334248
     9943.898       0.4334941
     9944.707       0.4335634
     9945.515       0.4336326
     9946.322       0.4337019
     9947.131       0.4337709
     9947.934       0.4338399
     9948.747       0.4339094
     9949.556       0.4339786
     9950.354       0.4340599
     9951.162       0.4341585
     9951.971        0.434257
     9952.773       0.4343582
     9953.588       0.4345163
     9954.396        0.434673
     9955.194       0.4348275
     9956.003       0.4349841
     9956.813       0.4351411
     9957.621       0.4352981
      9958.43        0.435455
     9959.239        0.435612
     9960.043       0.4357678
     9960.853       0.4359242
     9961.661       0.4360806
     9962.471        0.436237
      9963.28       0.4364268
      9964.09       0.4366322
     9964.895       0.4368364
     9965.704       0.4370419
     9966.514       0.4372473
     9967.323       0.4374528
     9968.128        0.437657
     9968.937       0.4378628
     9969.742        0.438067
     9970.553       0.4382723
     9971.362       0.4384775
     9972.173       0.4386829
     9972.982       0.4388965
     9973.793       0.4391305
     9974.604       0.4393641
     9975.403       0.4395951
     9976.219       0.4398305
     9977.035       0.4400662
     9977.835       0.4402972
     9978.646       0.4405311
     9979.456       0.4407652
     9980.268       0.4409994
     9981.078       0.4412329
     9981.889       0.4414665
     9982.689        0.441697
       9983.5       0.4419467
     9984.312       0.4421976
     9985.123       0.4424487
     9985.934       0.4426995
     9986.745       0.4429507
     9987.546       0.4431985
     9988.363       0.4434514
      9989.18       0.4437043
      9989.98       0.4439522
     9990.792       0.4441727
     9991.609       0.4443939
     9992.416       0.4446124
     9993.228       0.4448278
      9994.04         0.44504
     9994.852       0.4452522
     9995.658       0.4454632
     9996.471       0.4456753
     9997.277       0.4458863
      9998.09       0.4460987
     9998.902       0.4463112
     9999.709       0.4465219
     10000.53       0.4467689
     10001.34       0.4470323
     10002.15       0.4472957
     10002.96       0.4475528
     10003.78       0.4477938
     10004.59       0.4480349
     10005.39       0.4482726
     10006.21       0.4485136
     10007.02        0.448755
     10007.83        0.448996
     10008.64       0.4492376
     10009.46        0.449479
     10010.26       0.4497169
     10011.07       0.4499578
     10011.89       0.4501989
      10012.7       0.4504399
     10013.51        0.450644
     10014.33        0.450846
     10015.13       0.4510455
     10015.94       0.4512476
     10016.77       0.4514525
     10017.57       0.4516521
     10018.39       0.4518546
      10019.2       0.4520569
     10020.01       0.4522593
     10020.83       0.4524614
     10021.64       0.4526634
     10022.46       0.4528652
     10023.27       0.4530403
     10024.08       0.4532005
     10024.89       0.4533585
      10025.7       0.4535188
     10026.52        0.453679
     10027.33       0.4538395
     10028.15       0.4539998
     10028.96         0.45416
     10029.77       0.4543183
     10030.58       0.4544784
      10031.4       0.4546384
     10032.21       0.4547985
     10033.03       0.4549345
     10033.84       0.4550239
     10034.66       0.4551135
     10035.47        0.455203
     10036.29       0.4552925
     10037.09       0.4553809
     10037.91       0.4554705
     10038.73       0.4555613
     10039.54       0.4556497
     10040.35       0.4557252
     10041.17       0.4557824
     10041.99       0.4558397
     10042.79       0.4558923
     10043.62       0.4558685
     10044.43       0.4558453
     10045.24       0.4558223
     10046.06       0.4557988
     10046.87       0.4557755
     10047.69       0.4557522
      10048.5       0.4557289
     10049.32       0.4557055
     10050.14       0.4556874
     10050.95       0.4556953
     10051.77       0.4557032
     10052.58       0.4557111
     10053.39       0.4556696
     10054.21       0.4556141
     10055.03       0.4555587
     10055.84       0.4555032
     10056.66       0.4554476
     10057.47       0.4553927
     10058.28       0.4553374
      10059.1       0.4552818
     10059.92       0.4552263
     10060.74         0.45517
     10061.55       0.4551139
     10062.37       0.4550576
     10063.19       0.4549671
     10064.01       0.4548458
     10064.81        0.454726
     10065.63       0.4546046
     10066.46       0.4544815
     10067.27       0.4543617
     10068.08       0.4542403
      10068.9       0.4541186
     10069.72       0.4539971
     10070.54        0.453875
     10071.36       0.4537526
     10072.16       0.4536321
     10072.98       0.4534959
      10073.8       0.4533232
     10074.61       0.4531526
     10075.44       0.4529774
     10076.26       0.4528042
     10077.06       0.4526336
     10077.88       0.4524603
      10078.7       0.4522872
     10079.53       0.4521115
     10080.34       0.4519404
     10081.16       0.4517664
     10081.98       0.4515924
      10082.8       0.4514164
     10083.62       0.4512027
     10084.44       0.4509888
     10085.26       0.4507748
     10086.08       0.4505609
     10086.89       0.4503469
      10087.7       0.4501355
     10088.52       0.4499215
     10089.34        0.449707
     10090.15       0.4494954
     10090.98       0.4492775
      10091.8       0.4490626
     10092.61       0.4488503
     10093.43       0.4486108
     10094.25       0.4483656
     10095.07       0.4481204
     10095.89        0.447875
     10096.71       0.4476295
     10097.53        0.447384
     10098.35       0.4471385
     10099.17       0.4468929
     10099.98       0.4466503
      10100.8       0.4464042
     10101.62       0.4461575
     10102.43        0.445914
     10103.27       0.4456787
     10104.09       0.4454564
      10104.9       0.4452363
     10105.72       0.4450135
     10106.54       0.4447907
     10107.36       0.4445676
     10108.18       0.4443446
       10109.       0.4441213
     10109.82       0.4438984
     10110.64       0.4436502
     10111.47       0.4433946
     10112.29       0.4431396
     10113.11       0.4428947
     10113.93       0.4426636
     10114.74       0.4424357
     10115.56       0.4422049
     10116.39       0.4419743
     10117.21        0.441743
     10118.02       0.4415154
     10118.84       0.4412843
     10119.66       0.4410532
     10120.49       0.4408401
     10121.31       0.4406395
     10122.13       0.4404388
     10122.95       0.4402461
     10123.78       0.4400823
      10124.6       0.4399187
     10125.42       0.4397551
     10126.24        0.439591
     10127.07       0.4394272
     10127.88       0.4392654
      10128.7       0.4391015
     10129.52       0.4389374
     10130.35       0.4387729
     10131.17        0.438608
     10131.99       0.4384436
      10132.8       0.4382826
     10133.63       0.4381746
     10134.45       0.4380665
     10135.28       0.4379582
      10136.1       0.4378497
     10136.92       0.4377416
     10137.75       0.4376331
     10138.57       0.4375246
     10139.39       0.4374162
     10140.22       0.4373077
     10141.04       0.4371986
     10141.87       0.4370893
     10142.68       0.4369818
      10143.5       0.4369272
     10144.33       0.4368804
     10145.15       0.4368336
     10145.97       0.4367865
     10146.79       0.4367402
     10147.61       0.4366934
     10148.44       0.4366463
     10149.26        0.436599
     10150.09        0.436552
     10150.91       0.4365045
     10151.74       0.4364572
     10152.56       0.4364096
     10153.39       0.4364173
     10154.21       0.4364456
     10155.04       0.4364739
     10155.86        0.436502
     10156.69       0.4365301
     10157.51       0.4365585
     10158.33       0.4365863
     10159.15       0.4366144
     10159.98       0.4366427
     10160.79         0.43667
     10161.62       0.4366977
     10162.44       0.4367256
     10163.27       0.4368002
     10164.09        0.436908
     10164.92       0.4370161
     10165.75       0.4371241
     10166.57       0.4372321
      10167.4       0.4373402
     10168.22       0.4374483
     10169.05       0.4375566
     10169.88       0.4376647
     10170.69        0.437771
     10171.53         0.43788
     10172.35       0.4379879
     10173.17       0.4381261
       10174.       0.4383027
     10174.82       0.4384793
     10175.64       0.4386539
     10176.47       0.4388306
     10177.29       0.4390073
     10178.12       0.4391843
     10178.95       0.4393612
     10179.77       0.4395384
      10180.6       0.4396924
     10181.43       0.4398379
     10182.25       0.4399835
     10183.07       0.4401442
     10183.91       0.4403427
     10184.74       0.4405385
     10185.55       0.4407322
     10186.38       0.4409282
     10187.21       0.4411242
     10188.03       0.4413175
     10188.85       0.4415136
     10189.69       0.4417125
     10190.51       0.4419251
     10191.34       0.4421522
     10192.17       0.4423793
     10192.99       0.4426256
     10193.82       0.4429311
     10194.65       0.4432368
     10195.48       0.4435426
     10196.31        0.443849
     10197.13       0.4441547
     10197.96       0.4444613
     10198.79       0.4447671
     10199.62       0.4450736
     10200.45       0.4453809
     10201.27        0.445685
      10202.1       0.4459937
     10202.92       0.4463075
     10203.74       0.4466436
     10204.57       0.4469838
      10205.4       0.4473249
     10206.23       0.4476657
     10207.06       0.4480066
     10207.89       0.4483474
     10208.72       0.4486885
     10209.55       0.4490299
     10210.38        0.449371
      10211.2       0.4497073
     10212.03       0.4500485
     10212.87       0.4503969
     10213.68       0.4507627
     10214.51       0.4511338
     10215.34       0.4515049
     10216.17       0.4518762
       10217.       0.4522474
     10217.83        0.452619
     10218.65       0.4529857
     10219.48       0.4533572
     10220.31       0.4537286
     10221.14       0.4540998
     10221.98       0.4544716
     10222.81       0.4548431
     10223.62       0.4552147
     10224.46       0.4555919
      10225.3       0.4559737
     10226.12       0.4563459
     10226.95       0.4567228
     10227.78       0.4571003
     10228.61       0.4574775
     10229.44       0.4578551
     10230.27       0.4582324
      10231.1         0.45861
     10231.94       0.4589874
     10232.76       0.4593599
     10233.59       0.4597136
     10234.42       0.4600664
     10235.25        0.460419
     10236.08       0.4607718
     10236.91       0.4611245
     10237.75       0.4614775
     10238.58       0.4618307
      10239.4       0.4621791
     10240.24       0.4625373
     10241.07       0.4628901
     10241.89       0.4632381
     10242.73       0.4635914
     10243.56       0.4639268
     10244.39         0.46426
     10245.22       0.4645931
     10246.06       0.4649269
     10246.88        0.465256
     10247.71       0.4655894
     10248.54       0.4659232
     10249.38       0.4662572
     10250.21       0.4665908
     10251.04       0.4669245
     10251.86        0.467254
      10252.7       0.4675879
     10253.53       0.4678812
     10254.36       0.4681685
     10255.19       0.4684556
     10256.03       0.4687429
     10256.86       0.4690302
     10257.69        0.469318
     10258.53       0.4696054
     10259.36        0.469893
     10260.19       0.4701806
     10261.03        0.470468
     10261.85       0.4707516
     10262.68       0.4710391
     10263.52       0.4712768
     10264.35       0.4715056
     10265.19       0.4717342
     10266.02        0.471963
     10266.84       0.4721887
     10267.68       0.4724177
     10268.51       0.4726467
     10269.35       0.4728758
     10270.18       0.4731047
     10271.01       0.4733334
     10271.85       0.4735621
     10272.68       0.4737914
     10273.52       0.4739617
     10274.35       0.4741215
     10275.18       0.4742788
     10276.01       0.4744386
     10276.85       0.4745985
     10277.68       0.4747583
     10278.52       0.4749185
     10279.35       0.4750783
     10280.19       0.4752303
     10281.02       0.4753559
     10281.86       0.4754814
     10282.68       0.4756053
     10283.52       0.4756787
     10284.35       0.4757422
     10285.19       0.4758054
     10286.02       0.4758688
     10286.86       0.4759321
     10287.68       0.4759948
     10288.52       0.4760581
     10289.37       0.4761224
     10290.19       0.4761927
     10291.03         0.47629
     10291.87       0.4763872
      10292.7       0.4764845
     10293.54       0.4765216
     10294.37       0.4765488
      10295.2       0.4765753
     10296.05       0.4766028
     10296.87       0.4766296
     10297.71       0.4766568
     10298.55       0.4766838
     10299.38       0.4767108
     10300.21       0.4767374
     10301.06       0.4767647
     10301.89       0.4767916
     10302.72        0.476818
     10303.56       0.4767925
     10304.39       0.4767602
     10305.23       0.4767278
     10306.07       0.4766953
     10306.91       0.4766625
     10307.74       0.4766302
     10308.58       0.4765975
     10309.42       0.4765649
     10310.26       0.4765323
     10311.08       0.4764997
     10311.92       0.4764668
     10312.76       0.4764337
     10313.58       0.4763701
     10314.43        0.476302
     10315.27       0.4762345
      10316.1       0.4761681
     10316.94       0.4761005
     10317.77       0.4760334
     10318.61       0.4759657
     10319.45       0.4758981
     10320.29       0.4758306
     10321.13       0.4757627
     10321.97       0.4756944
     10322.81       0.4756267
     10323.64       0.4755084
     10324.48       0.4753885
     10325.32       0.4752687
     10326.15       0.4751503
     10326.99       0.4750304
     10327.83       0.4749103
     10328.66       0.4747918
      10329.5       0.4746721
     10330.35       0.4745501
     10331.17       0.4744313
     10332.01       0.4743108
     10332.85       0.4741898
     10333.69       0.4740573
     10334.53       0.4739248
     10335.37       0.4737922
     10336.21       0.4736601
     10337.05       0.4735273
     10337.89       0.4733947
     10338.72       0.4732637
     10339.56       0.4731311
      10340.4       0.4729978
     10341.24        0.472865
     10342.07       0.4727335
     10342.92       0.4725996
     10343.75        0.472479
     10344.59       0.4723569
     10345.43       0.4722344
     10346.27       0.4721124
     10347.11       0.4719898
     10347.95       0.4718677
     10348.79       0.4717454
     10349.63       0.4716228
     10350.48       0.4715002
     10351.32       0.4713772
     10352.16       0.4712543
       10353.       0.4711335
     10353.84       0.4710213
     10354.67       0.4709104
     10355.51       0.4707979
     10356.35       0.4706856
     10357.18       0.4705747
     10358.02       0.4704621
     10358.87       0.4703496
     10359.71       0.4702369
     10360.55        0.470124
     10361.39        0.470011
     10362.23       0.4698981
     10363.07       0.4697898
     10363.92       0.4696935
     10364.76       0.4695973
      10365.6       0.4695011
     10366.44       0.4694047
     10367.29       0.4693086
     10368.13       0.4692121
     10368.96        0.469117
      10369.8       0.4690207
     10370.64       0.4689241
     10371.49       0.4688274
     10372.32       0.4687317
     10373.16       0.4686508
       10374.       0.4685959
     10374.85        0.468541
     10375.69       0.4684862
     10376.53        0.468431
     10377.38       0.4683761
     10378.22       0.4683212
     10379.06       0.4682663
     10379.91       0.4682112
     10380.75       0.4681561
     10381.59       0.4681008
     10382.42       0.4680464
     10383.27       0.4680152
     10384.11       0.4680077
     10384.96       0.4680001
      10385.8       0.4679925
     10386.64       0.4679851
     10387.48       0.4679778
     10388.32       0.4679705
     10389.16       0.4679629
     10390.01       0.4679556
     10390.85       0.4679474
      10391.7       0.4679396
     10392.54       0.4679318
     10393.38       0.4679429
     10394.23       0.4679647
     10395.07       0.4679866
     10395.92       0.4680084
     10396.76       0.4680302
     10397.61       0.4680521
     10398.44       0.4680738
     10399.29       0.4680955
     10400.13       0.4681175
     10400.96       0.4681403
     10401.81       0.4681633
     10402.66       0.4681863
      10403.5       0.4682749
     10404.35       0.4683832
     10405.19       0.4684915
     10406.04       0.4685997
     10406.88       0.4687081
     10407.73       0.4688164
     10408.57       0.4689248
     10409.42       0.4690333
     10410.26       0.4691415
      10411.1       0.4692483
     10411.95       0.4693565
      10412.8       0.4694662
     10413.64       0.4696022
     10414.48       0.4697418
     10415.33       0.4698814
     10416.16       0.4700193
     10417.01       0.4701592
     10417.86       0.4702989
      10418.7       0.4704387
     10419.55       0.4705786
      10420.4       0.4707182
     10421.23       0.4708562
     10422.09       0.4709976
     10422.94       0.4711408
     10423.78       0.4713152
     10424.62       0.4714871
     10425.48        0.471664
     10426.33       0.4718386
     10427.16       0.4720108
     10428.01       0.4721852
     10428.86       0.4723598
     10429.69       0.4725323
     10430.54       0.4727066
      10431.4       0.4728837
     10432.23       0.4730558
     10433.08       0.4732379
     10433.93       0.4734413
     10434.78       0.4736446
     10435.63       0.4738481
     10436.47       0.4740516
     10437.32       0.4742551
     10438.17       0.4744587
     10439.02       0.4746623
     10439.85       0.4748632
      10440.7       0.4750668
     10441.56       0.4752731
      10442.4       0.4754739
     10443.25       0.4756852
      10444.1       0.4759056
     10444.93        0.476123
     10445.78       0.4763436
     10446.63       0.4765641
     10447.48       0.4767846
     10448.33       0.4770055
     10449.18       0.4772262
     10450.01       0.4774433
     10450.88       0.4776318
     10451.72       0.4778174
     10452.56       0.4780006
     10453.41       0.4781957
     10454.26       0.4783961
     10455.11       0.4785962
     10455.96       0.4787964
     10456.81       0.4789968
     10457.66       0.4791972
     10458.51       0.4793975
     10459.36       0.4795979
      10460.2       0.4798038
     10461.05       0.4800392
      10461.9       0.4802747
     10462.75       0.4805101
      10463.6       0.4807455
     10464.45       0.4809804
      10465.3       0.4812158
     10466.14       0.4814481
     10466.99       0.4816835
     10467.85       0.4819219
     10468.69       0.4821544
     10469.54       0.4823902
     10470.39       0.4826257
     10471.24       0.4828611
     10472.09       0.4830965
     10472.94       0.4833303
     10473.79       0.4835457
     10474.64        0.483761
     10475.48       0.4839735
     10476.33       0.4841888
     10477.18       0.4844042
     10478.04       0.4846198
     10478.89       0.4848356
     10479.74       0.4850509
     10480.59       0.4852664
     10481.43       0.4854791
     10482.28       0.4856948
     10483.13       0.4859008
     10483.99       0.4860853
     10484.84       0.4862701
     10485.69       0.4864548
     10486.53       0.4866368
     10487.39       0.4868243
     10488.25        0.487009
     10489.09       0.4871913
     10489.94       0.4873764
     10490.79       0.4875612
     10491.64       0.4877458
      10492.5       0.4879308
     10493.35       0.4880992
      10494.2       0.4882549
     10495.04       0.4884085
     10495.89        0.488564
     10496.75       0.4887196
      10497.6       0.4888755
     10498.45        0.489031
     10499.31       0.4891871
     10500.16       0.4893363
     10501.01       0.4894582
     10501.87       0.4895802
     10502.72       0.4897021
     10503.57       0.4897818
     10504.43       0.4898515
     10505.27       0.4899203
     10506.12         0.48999
     10506.97       0.4900599
     10507.83       0.4901297
     10508.68       0.4901996
     10509.54       0.4902696
     10510.38       0.4903385
     10511.23       0.4904083
     10512.09       0.4904781
     10512.94       0.4905452
     10513.79        0.490579
     10514.65       0.4906127
     10515.49       0.4906461
     10516.36       0.4906802
     10517.21        0.490714
     10518.06       0.4907473
     10518.91        0.490781
     10519.76       0.4908148
     10520.62       0.4908485
     10521.47        0.490882
     10522.33       0.4909156
     10523.18       0.4909387
     10524.04       0.4909424
     10524.89       0.4909463
     10525.74       0.4909501
     10526.59       0.4909541
     10527.45       0.4909578
     10528.29       0.4909615
     10529.16       0.4909655
     10530.01       0.4909694
     10530.86        0.490973
     10531.71       0.4909767
     10532.57       0.4909804
     10533.43       0.4909501
     10534.28       0.4909002
     10535.14         0.49085
     10535.99       0.4908001
     10536.85         0.49075
     10537.71       0.4906998
     10538.55       0.4906503
     10539.41          0.4906
     10540.28       0.4905492
     10541.12       0.4904998
     10541.98       0.4904494
     10542.83        0.490399
     10543.69       0.4903163
     10544.54       0.4902327
      10545.4       0.4901463
     10546.26       0.4900616
     10547.11       0.4899778
     10547.96        0.489893
     10548.82       0.4898079
     10549.68        0.489723
     10550.53       0.4896379
     10551.39        0.489553
     10552.25       0.4894679
     10553.11       0.4893786
     10553.96       0.4892768
     10554.81       0.4891762
     10555.67       0.4890744
     10556.52       0.4889725
     10557.37       0.4888717
     10558.23       0.4887698
      10559.1       0.4886666
     10559.94       0.4885659
      10560.8       0.4884639
     10561.66        0.488362
     10562.52       0.4882596
     10563.38       0.4881478
     10564.23       0.4880281
     10565.09       0.4879087
     10565.95       0.4877888
     10566.81        0.487669
     10567.67       0.4875492
     10568.52       0.4874311
     10569.39       0.4873098
     10570.23       0.4871913
     10571.09       0.4870716
     10571.95       0.4869515
      10572.8       0.4868331
     10573.66       0.4867193
     10574.52       0.4866061
     10575.38       0.4864928
     10576.24       0.4863796
     10577.09       0.4862662
     10577.95        0.486153
     10578.81       0.4860399
     10579.67       0.4859267
     10580.53       0.4858135
     10581.39       0.4856998
