#  Table F814W_filter.tab  Thu 14:45:22 08-May-2014
#     WAVELENGTH      THROUGHPUT
#         angstroms                
     8466.908       0.1264755
     8468.358       0.1263756
     8469.809       0.1262757
     8471.255       0.1261761
     8472.706       0.1260684
     8474.153       0.1259392
     8475.609       0.1258091
     8477.057         0.12568
     8478.504       0.1255508
     8479.956       0.1254213
     8481.404       0.1252923
     8482.861       0.1250893
      8484.31       0.1247606
     8485.764       0.1244309
     8487.217       0.1241017
     8488.661       0.1237748
      8490.12       0.1234463
     8491.569        0.123136
     8493.024       0.1229123
     8494.475       0.1227859
     8495.935       0.1226587
     8497.385       0.1225322
     8498.836       0.1224058
     8500.292       0.1222712
     8501.743       0.1221064
     8503.204       0.1219616
     8504.656       0.1218319
     8506.112       0.1217019
     8507.565       0.1215721
     8509.018       0.1214425
     8510.479       0.1213121
     8511.933       0.1211828
     8513.392       0.1210002
     8514.845       0.1207981
     8516.304       0.1205954
     8517.762        0.120393
     8519.217       0.1201911
     8520.676       0.1199888
     8522.131       0.1197873
     8523.591       0.1196573
     8525.051       0.1195394
     8526.511       0.1194215
     8527.967       0.1193039
     8529.423       0.1191863
     8530.884       0.1190783
     8532.346       0.1189766
     8533.807       0.1188426
     8535.264        0.118709
     8536.726        0.118575
     8538.184       0.1184413
     8539.646       0.1183072
     8541.109       0.1181607
     8542.567       0.1180117
      8544.03       0.1178668
     8545.489       0.1177223
     8546.958       0.1175769
     8548.417       0.1174325
     8549.877       0.1172881
     8551.342       0.1171432
     8552.802        0.117004
     8554.271       0.1168756
     8555.732       0.1167479
     8557.197       0.1166199
     8558.659       0.1164922
      8560.12       0.1163646
     8561.591       0.1162361
     8563.053       0.1161066
      8564.52       0.1159748
     8565.982       0.1158433
     8567.454       0.1157111
     8568.917       0.1155797
      8570.38       0.1154525
     8571.849       0.1153366
     8573.312       0.1152383
     8574.785       0.1151483
     8576.249       0.1150588
     8577.719        0.114969
     8579.183       0.1148794
     8580.647       0.1147827
     8582.122       0.1146764
     8583.588       0.1145501
     8585.058       0.1144197
     8586.524       0.1142894
     8587.995       0.1141589
     8589.466       0.1140283
     8590.933       0.1138981
     8592.404       0.1137693
     8593.871       0.1136984
     8595.344        0.113627
     8596.815       0.1135556
     8598.288       0.1134841
     8599.757       0.1134127
     8601.225       0.1133413
     8602.698       0.1132654
     8604.172       0.1131754
     8605.646       0.1130853
     8607.115       0.1129954
      8608.59       0.1129051
      8610.06       0.1128158
     8611.534       0.1127412
     8613.009       0.1126684
     8614.479       0.1125981
     8615.955       0.1125275
     8617.427       0.1124571
     8618.907       0.1123862
     8620.379       0.1123115
     8621.852       0.1122251
     8623.328       0.1121469
     8624.801       0.1120733
     8626.282       0.1119991
     8627.756       0.1119253
     8629.233       0.1118512
     8630.707       0.1117931
     8632.181       0.1117523
     8633.664       0.1117141
     8635.138       0.1116766
     8636.617       0.1116388
     8638.092       0.1116009
     8639.571       0.1115629
     8641.052       0.1115246
     8642.527       0.1114907
     8644.007       0.1114939
     8645.483       0.1114968
     8646.969       0.1114996
     8648.445       0.1115022
     8649.927       0.1115047
     8651.403       0.1115069
     8652.881       0.1114929
     8654.368       0.1114481
     8655.846       0.1114033
     8657.328       0.1113583
     8658.807       0.1113132
      8660.29        0.111271
     8661.773       0.1112413
     8663.257        0.111239
     8664.736       0.1112556
     8666.216       0.1112719
       8667.7       0.1112881
     8669.185       0.1113042
      8670.67       0.1113129
      8672.15       0.1113129
     8673.636        0.111298
     8675.117       0.1112803
     8676.603       0.1112624
     8678.089       0.1112444
     8679.571       0.1112262
     8681.058       0.1112078
      8682.54       0.1111891
     8684.032       0.1111688
     8685.515       0.1111484
     8686.998       0.1111279
     8688.486       0.1111071
      8689.97       0.1110862
     8691.463        0.111065
     8692.947       0.1110393
     8694.436       0.1110061
     8695.921       0.1109727
     8697.405       0.1109392
     8698.899       0.1109053
     8700.385       0.1108715
     8701.876       0.1108374
     8703.361       0.1107917
     8704.857       0.1107394
     8706.344       0.1106873
      8707.83        0.110635
     8709.321       0.1105825
     8710.809       0.1105385
     8712.306       0.1105014
     8713.793       0.1105089
     8715.286        0.110519
     8716.773       0.1105289
     8718.262       0.1105386
     8719.756       0.1105481
     8721.249       0.1105443
     8722.743       0.1105266
     8724.232       0.1104725
     8725.727       0.1104182
     8727.222       0.1103636
     8728.712       0.1103091
     8730.207       0.1102543
     8731.697       0.1101995
     8733.193       0.1101633
     8734.689       0.1101437
     8736.186       0.1101239
     8737.677       0.1101039
     8739.169       0.1100838
     8740.666       0.1100634
     8742.163       0.1100429
     8743.661       0.1100226
     8745.154       0.1100023
     8746.652       0.1099817
     8748.146        0.109961
     8749.644         0.10994
     8751.143       0.1099189
     8752.637       0.1098906
     8754.136       0.1098241
     8755.631       0.1097577
     8757.136       0.1096908
     8758.631       0.1096241
     8760.126       0.1095587
     8761.627       0.1095072
     8763.123       0.1094598
     8764.629       0.1094163
     8766.125       0.1093729
     8767.627       0.1093292
     8769.124       0.1092855
     8770.621       0.1092351
     8772.129        0.109175
     8773.626       0.1090956
     8775.129       0.1090111
     8776.628       0.1089268
     8778.131       0.1088421
     8779.635       0.1087574
     8781.134       0.1086727
     8782.638       0.1085931
     8784.138        0.108544
     8785.646       0.1084945
     8787.143       0.1084452
     8788.652       0.1083952
     8790.153       0.1083454
     8791.653       0.1082956
     8793.165       0.1082267
     8794.666       0.1081395
     8796.173       0.1080519
     8797.675       0.1079645
     8799.182       0.1078768
     8800.684       0.1077796
     8802.191       0.1076704
     8803.699       0.1075507
     8805.202       0.1074297
     8806.711       0.1073081
     8808.219       0.1071865
     8809.729       0.1070648
     8811.232       0.1069561
     8812.736        0.106855
     8814.246       0.1067715
     8815.751       0.1066882
     8817.267       0.1066041
     8818.771       0.1065206
     8820.282       0.1064337
     8821.788       0.1063345
       8823.3       0.1062172
     8824.811       0.1060872
     8826.317       0.1059576
      8827.83       0.1058274
     8829.337       0.1056977
      8830.85       0.1055821
     8832.362        0.105478
      8833.87       0.1054022
     8835.384       0.1053271
     8836.893       0.1052522
     8838.411       0.1051766
      8839.92       0.1051015
     8841.434       0.1050259
     8842.943        0.104937
     8844.454       0.1048222
     8845.969       0.1047071
     8847.484       0.1045918
     8848.999       0.1044765
     8850.511       0.1043613
     8852.026       0.1042458
     8853.543       0.1041472
     8855.055       0.1040549
     8856.571       0.1039622
     8858.084       0.1038696
     8859.601       0.1037767
     8861.118       0.1036836
     8862.637       0.1035908
     8864.149       0.1035008
     8865.663       0.1034106
     8867.187       0.1033198
     8868.696       0.1032296
      8870.22       0.1031408
     8871.734       0.1030652
     8873.254       0.1029767
      8874.77       0.1028778
     8876.289       0.1027784
      8877.81       0.1026789
     8879.326       0.1025795
     8880.847       0.1024715
     8882.363       0.1023569
      8883.89       0.1022641
     8885.406        0.102173
     8886.924       0.1020817
     8888.446         0.10199
     8889.969       0.1018982
     8891.491       0.1018063
      8893.01       0.1017109
     8894.533        0.101609
     8896.052       0.1015074
     8897.575       0.1014053
       8899.1       0.1013031
     8900.619       0.1012011
     8902.144       0.1010987
     8903.664       0.1009953
     8905.188       0.1008912
     8906.714       0.1007869
      8908.24       0.1006825
     8909.761       0.1005784
     8911.282       0.1004741
     8912.809       0.1003679
     8914.336       0.1002565
     8915.862        0.100145
     8917.385       0.1000338
     8918.912      0.09992214
      8920.44      0.09981025
     8921.963      0.09969883
     8923.491       0.0996033
     8925.016      0.09951552
     8926.544       0.0994274
     8928.068      0.09933937
     8929.603      0.09925069
     8931.127      0.09916245
     8932.652      0.09907266
     8934.183      0.09897383
     8935.713      0.09887484
     8937.243      0.09877573
      8938.77      0.09867684
     8940.301      0.09858035
     8941.827       0.0984958
     8943.358      0.09841102
     8944.891      0.09832614
     8946.418      0.09824143
      8947.95      0.09815629
     8949.483      0.09807103
     8951.017      0.09797586
     8952.545      0.09787627
     8954.073      0.09778038
     8955.607      0.09768399
     8957.137      0.09758783
     8958.676      0.09749089
     8960.205      0.09739451
      8961.74      0.09729763
     8963.271      0.09720214
     8964.806      0.09710722
     8966.341      0.09701228
     8967.872       0.0969174
     8969.408      0.09682209
     8970.939      0.09672699
     8972.477      0.09663171
     8974.014      0.09655367
     8975.546      0.09647576
     8977.083      0.09639739
     8978.616       0.0963191
     8980.154      0.09624038
     8981.692      0.09616171
      8983.23      0.09607642
     8984.765      0.09598476
     8986.299      0.09589298
     8987.838      0.09580071
     8989.378      0.09570832
     8990.918      0.09561585
     8992.453      0.09552352
     8993.993      0.09543556
     8995.529      0.09534775
     8997.069      0.09525956
     8998.611      0.09517113
     9000.147      0.09508109
     9001.689       0.0949734
     9003.226      0.09486776
     9004.773      0.09476302
     9006.311      0.09465896
     9007.849      0.09455471
     9009.392         0.09445
      9010.93      0.09435426
     9012.479      0.09426354
     9014.018      0.09417914
     9015.562      0.09409437
     9017.101       0.0940097
     9018.646      0.09392455
      9020.19      0.09383754
      9021.73      0.09373849
     9023.275      0.09363303
     9024.816      0.09352215
     9026.367      0.09341048
     9027.908      0.09329943
      9029.45      0.09318824
     9030.997      0.09308254
     9032.539       0.0929811
     9034.091      0.09289646
     9035.634      0.09281216
     9037.182      0.09272747
     9038.725      0.09264285
     9040.268      0.09255815
     9041.821      0.09247292
     9043.365      0.09238624
     9044.914      0.09229773
     9046.459      0.09220934
     9048.008      0.09212055
     9049.558      0.09203157
     9051.104      0.09194281
     9052.653      0.09185328
     9054.199      0.09176001
      9055.75      0.09166632
     9057.302      0.09157243
     9058.853      0.09147849
     9060.399      0.09138466
     9061.947      0.09129084
     9063.499      0.09120312
     9065.052      0.09111863
     9066.604      0.09103404
     9068.152      0.09094954
     9069.706      0.09086454
     9071.255       0.0907798
     9072.809      0.09069336
     9074.362      0.09060159
     9075.912      0.09050988
     9077.467      0.09041771
     9079.017      0.09032571
     9080.577      0.09023809
     9082.127      0.09015974
     9083.678      0.09008079
     9085.234      0.09000126
     9086.785      0.08992188
     9088.347      0.08984177
     9089.898      0.08976197
     9091.456      0.08966903
     9093.008      0.08958042
     9094.561      0.08950165
     9096.123      0.08942217
     9097.677      0.08934294
     9099.235      0.08926331
     9100.789      0.08918379
     9102.353      0.08910371
     9103.907      0.08900529
     9105.461      0.08890487
     9107.021      0.08880398
     9108.576      0.08870318
     9110.142      0.08860165
     9111.696      0.08850084
     9113.258      0.08840626
     9114.813      0.08831904
     9116.375      0.08823133
     9117.937      0.08814346
     9119.493      0.08805566
     9121.056      0.08796749
     9122.613      0.08787908
     9124.176      0.08778524
     9125.738      0.08769125
     9127.302      0.08759703
      9128.86      0.08750297
     9130.419      0.08740877
     9131.983      0.08731422
     9133.547      0.08722069
     9135.111      0.08712756
     9136.672      0.08703449
     9138.236      0.08694101
     9139.797      0.08684764
     9141.362      0.08675388
     9142.929      0.08665813
     9144.489      0.08655768
     9146.056      0.08645664
     9147.617      0.08635584
     9149.185      0.08625448
     9150.752      0.08615303
     9152.314      0.08605184
     9153.882      0.08594719
     9155.445      0.08584223
     9157.019      0.08573647
     9158.582      0.08563121
      9160.15      0.08552548
     9161.715      0.08542004
     9163.279       0.0853147
     9164.854      0.08520887
     9166.419      0.08510343
     9167.989       0.0849976
     9169.555       0.0848919
      9171.13      0.08478548
     9172.696       0.0846798
     9174.262      0.08457572
     9175.834      0.08447104
       9177.4      0.08436657
     9178.973      0.08426155
     9180.545      0.08416098
     9182.117      0.08406892
     9183.686      0.08396934
     9185.253      0.08386707
     9186.832      0.08376383
       9188.4      0.08366118
     9189.975      0.08355798
     9191.543      0.08344233
     9193.118      0.08332492
     9194.692      0.08320589
     9196.263      0.08308703
     9197.838      0.08296767
     9199.408      0.08284861
     9200.984      0.08272374
     9202.561      0.08259587
     9204.137      0.08247375
     9205.708      0.08235192
      9207.28      0.08222986
     9208.857      0.08210738
     9210.435      0.08198482
     9212.013      0.08186209
     9213.585      0.08172987
     9215.164      0.08159212
     9216.737      0.08145484
     9218.315      0.08131704
     9219.895      0.08117913
     9221.469      0.08104166
     9223.049      0.08090094
     9224.624      0.08075514
     9226.209      0.08060843
     9227.784      0.08046256
     9229.359      0.08031665
      9230.94      0.08017349
     9232.517      0.08003294
     9234.099       0.0798976
      9235.68      0.07976232
     9237.262      0.07962687
      9238.84      0.07949167
     9240.417      0.07935649
     9242.005      0.07922038
     9243.583      0.07908253
     9245.166       0.0789429
     9246.745       0.0788035
     9248.329      0.07866365
     9249.913       0.0785237
     9251.492      0.07838422
     9253.077      0.07824228
     9254.657       0.0780971
     9256.247      0.07795096
     9257.828      0.07780561
     9259.414      0.07765975
     9260.995       0.0775143
     9262.576       0.0773688
     9264.163      0.07721882
      9265.75      0.07706878
     9267.337      0.07691872
     9268.919      0.07676907
     9270.507      0.07661887
     9272.095      0.07646868
     9273.678      0.07632295
     9275.267      0.07617824
     9276.851      0.07603391
     9278.439      0.07588911
     9280.028      0.07574423
     9281.618      0.07559927
     9283.203      0.07545225
     9284.788      0.07530174
     9286.379      0.07515063
      9287.97      0.07499946
     9289.561       0.0748483
     9291.146       0.0746976
     9292.738      0.07454741
     9294.325       0.0744056
     9295.917      0.07426333
      9297.51      0.07412086
     9299.097      0.07397888
     9300.689      0.07384142
     9302.277      0.07371102
     9303.876       0.0735786
     9305.465      0.07344671
     9307.054      0.07331473
     9308.648      0.07318214
     9310.237      0.07304819
     9311.838      0.07290326
     9313.428      0.07275984
     9315.022      0.07261639
     9316.613      0.07247325
     9318.204      0.07233002
       9319.8      0.07218632
     9321.396      0.07204248
     9322.993      0.07190026
     9324.585      0.07176285
     9326.183      0.07162488
      9327.78      0.07148678
     9329.373      0.07134904
     9330.971      0.07121082
     9332.564      0.07107291
     9334.163      0.07094677
     9335.757      0.07082088
      9337.36      0.07069408
     9338.955      0.07056784
      9340.55      0.07044151
     9342.155      0.07031416
      9343.75      0.07018532
     9345.351      0.07005506
     9346.946      0.06992508
     9348.548      0.06979449
     9350.144      0.06966428
      9351.75      0.06953311
     9353.348      0.06940579
     9354.944      0.06928182
     9356.547      0.06915727
     9358.149      0.06903259
     9359.753      0.06890763
     9361.351      0.06878304
     9362.954      0.06865929
     9364.553      0.06854028
     9366.157      0.06842066
     9367.762      0.06830083
     9369.361      0.06818125
     9370.966      0.06806108
     9372.565      0.06794113
     9374.171       0.0678274
     9375.777       0.0677134
     9377.378      0.06759963
     9378.984      0.06748526
     9380.586      0.06737102
     9382.192      0.06725626
       9383.8      0.06714044
     9385.407      0.06702416
      9387.01      0.06690802
     9388.612      0.06679168
     9390.226      0.06667437
     9391.829      0.06655762
     9393.438      0.06644022
     9395.042      0.06632303
     9396.651      0.06620519
     9398.256      0.06608751
     9399.865       0.0659693
     9401.476      0.06584062
     9403.081      0.06571147
     9404.691      0.06558222
     9406.298      0.06545315
     9407.914      0.06532312
     9409.521      0.06519373
     9411.127      0.06506415
     9412.739      0.06493333
     9414.352      0.06479649
     9415.964      0.06465957
     9417.572      0.06452282
     9419.185      0.06438562
     9420.793      0.06424861
     9422.402       0.0641114
     9424.021       0.0639638
      9425.63       0.0638159
     9427.245       0.0636673
     9428.854      0.06351914
     9430.475      0.06337189
     9432.085      0.06323021
     9433.695      0.06307997
     9435.312      0.06292529
     9436.923      0.06277103
     9438.544      0.06261576
     9440.156       0.0624613
     9441.772      0.06230638
     9443.385      0.06214594
     9445.003      0.06197885
      9446.62      0.06181184
     9448.233      0.06164522
     9449.852      0.06147813
     9451.466      0.06131141
     9453.085      0.06114043
     9454.704      0.06096088
     9456.318       0.0607819
     9457.938      0.06060244
     9459.553       0.0604235
     9461.173      0.06024406
     9462.794      0.06006316
     9464.415      0.05987253
     9466.031      0.05968257
     9467.647      0.05949271
     9469.269      0.05930242
     9470.891      0.05911209
     9472.514      0.05892181
     9474.131      0.05871937
     9475.754      0.05851565
     9477.377      0.05831213
     9478.995      0.05810938
     9480.619      0.05790608
     9482.237      0.05770371
     9483.861      0.05749208
     9485.481      0.05727867
     9487.111      0.05706424
     9488.731      0.05685131
     9490.352      0.05663864
     9491.977      0.05642555
     9493.598       0.0562088
     9495.229      0.05598802
     9496.851        0.055769
     9498.478      0.05554948
     9500.099      0.05533443
     9501.727      0.05517139
     9503.354      0.05500452
     9504.977       0.0548334
     9506.604      0.05466197
     9508.228      0.05449126
     9509.862      0.05431952
     9511.485      0.05414917
     9513.109      0.05397517
     9514.739      0.05379242
     9516.364      0.05361047
     9517.999      0.05342763
     9519.624      0.05324616
     9521.255      0.05306425
     9522.881      0.05288164
     9524.507      0.05269178
     9526.144      0.05250094
     9527.771      0.05231154
     9529.402      0.05212179
     9531.029      0.05193292
     9532.662      0.05174237
     9534.295      0.05151209
     9535.923      0.05128291
     9537.557      0.05105331
     9539.185      0.05082496
     9540.818      0.05059619
     9542.453      0.05036768
     9544.088      0.05008373
     9545.718      0.04979503
     9547.348      0.04950698
     9548.982      0.04921869
     9550.618      0.04893085
     9552.254      0.04864364
     9553.886      0.04829682
     9555.521      0.04793245
     9557.153      0.04756984
     9558.791      0.04720685
     9560.428      0.04684499
     9562.061      0.04648488
     9563.698       0.0460266
     9565.331      0.04552004
     9566.975      0.04501159
     9568.608      0.04450762
     9570.242      0.04400511
     9571.882       0.0435022
     9573.516      0.04289629
     9575.161      0.04219872
     9576.796       0.0415079
     9578.437      0.04081675
     9580.072      0.04012984
     9581.708      0.03944508
     9583.354       0.0387076
     9584.991      0.03791355
     9586.633      0.03711972
      9588.27      0.03633085
     9589.917      0.03553946
     9591.555      0.03475531
     9593.197      0.03392369
     9594.836      0.03300647
     9596.474      0.03209294
     9598.123      0.03117603
     9599.762      0.03026826
     9601.406      0.02936313
     9603.046      0.02844257
      9604.69      0.02745822
     9606.336      0.02647656
     9607.977      0.02550112
     9609.622      0.02452608
     9611.263      0.02355105
     9612.909      0.02259169
     9614.556      0.02172191
     9616.203      0.02085515
     9617.845      0.01999502
     9619.487       0.0191379
     9621.135      0.01828391
     9622.783      0.01744259
     9624.432      0.01669691
     9626.074      0.01595673
     9627.724      0.01521632
     9629.367      0.01448141
     9631.017      0.01374669
     9632.667      0.01301607
     9634.312      0.01239748
     9635.962      0.01177913
     9637.607      0.01116505
     9639.263      0.01054977
     9640.909       0.0099402
     9642.556     0.009333064
     9644.207     0.008884655
     9645.854     0.008448203
     9647.511     0.008010671
     9649.158     0.007577473
     9650.812     0.007144496
     9652.459     0.006714808
     9654.107     0.006383813
     9655.767     0.006064549
     9657.415     0.005748647
     9659.069     0.005432927
     9660.719     0.005119434
     9662.379     0.004805204
     9664.028     0.004554197
     9665.679     0.004315814
     9667.334      0.00407772
     9668.985     0.003841183
     9670.646      0.00360425
     9672.298     0.003369706
     9673.955     0.003193731
     9675.606     0.003034919
     9677.259     0.002876686
     9678.922     0.002718101
     9680.574     0.002561214
     9682.232     0.002404444
     9683.886     0.002283201
     9685.545     0.002173885
     9687.198     0.002065423
     9688.857     0.001957046
     9690.518     0.001849076
     9692.172     0.001741955
     9693.832     0.001653166
     9695.492     0.001572284
     9697.153     0.001491709
      9698.81     0.001411725
     9700.465      0.00133214
     9702.127     0.001252581
     9703.789     0.001188005
     9705.451      0.00113061
     9707.108     0.001073639
     9708.771     0.001016722
